City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
316,arraial do cabo,-22.9661,-42.0278,26.980000000000018,69,0,3.6,BR,2023-06-28
317,howard springs,-12.497,131.047,24.950000000000045,85,8,3.14,AU,2023-06-28
318,dakhla,23.6848,-15.958,24.010000000000048,83,75,8.75,EH,2023-06-28
319,novo aripuana,-5.1206,-60.3797,34.25,34,11,1.76,BR,2023-06-28
320,hobyo,5.3505,48.5268,25.340000000000032,83,97,11.68,SO,2023-06-28
321,shenjiamen,29.9576,122.298,24.82000000000005,95,100,10.76,CN,2023-06-28
322,inverell,-29.7833,151.1167,9.260000000000048,90,100,0.89,AU,2023-06-28
323,jayapura,-2.5333,140.7,23.660000000000025,90,81,2.39,ID,2023-06-28
324,ulanhot,46.0833,122.0833,17.720000000000027,94,16,0.49,CN,2023-06-28
325,moose jaw,50.4001,-105.5344,25.150000000000034,44,75,5.66,CA,2023-06-28
326,nadym,65.5333,72.5167,6.990000000000009,76,92,6.66,RU,2023-06-28
327,haiku-pauwela,20.9219,-156.3051,26.129999999999995,68,20,8.23,US,2023-06-28
328,acajutla,13.5928,-89.8275,29.840000000000032,70,49,3.52,SV,2023-06-28
329,upington,-28.4478,21.2561,13.210000000000036,67,100,3.6,ZA,2023-06-28
330,pocos de caldas,-21.7878,-46.5614,17.470000000000027,57,0,1.6,BR,2023-06-28
331,valparaiso,-33.0393,-71.6273,16.129999999999995,72,0,2.06,CL,2023-06-28
332,madimba,-10.4,40.3333,22.620000000000005,73,20,5.14,TZ,2023-06-28
333,aldinga beach,-35.2793,138.4604,9.260000000000048,79,98,3.65,AU,2023-06-28
334,al bardiyah,31.7561,25.0865,23.980000000000018,81,0,4.82,LY,2023-06-28
335,djibo,14.1022,-1.6306,33.960000000000036,38,77,3.41,BF,2023-06-28
336,ust-nera,64.5667,143.2,19.860000000000014,68,2,1.75,RU,2023-06-28
337,laguna,38.421,-121.4238,30.75,46,0,3.09,US,2023-06-28
338,san patricio,28.017,-97.5169,36.400000000000034,39,0,8.19,US,2023-06-28
339,urzhar,47.093,81.6294,14.360000000000014,58,18,2.68,KZ,2023-06-28
340,charters towers,-20.1,146.2667,16.930000000000007,65,55,4.22,AU,2023-06-28
341,smithers,54.7804,-127.1743,24.180000000000007,43,75,1.03,CA,2023-06-28
342,mendi,-6.1761,143.6513,12.470000000000027,97,58,0.63,PG,2023-06-28
343,belousovka,50.1339,82.5239,14.470000000000027,88,100,2.0,KZ,2023-06-28
344,puerto aysen,-45.4,-72.7,5.020000000000039,93,100,0.0,CL,2023-06-28
345,livingston,55.9029,-3.5226,16.200000000000045,67,20,3.6,GB,2023-06-28
346,pavlikeni,43.2428,25.3219,15.930000000000007,90,100,2.3,BG,2023-06-28
347,boa vista,2.8197,-60.6733,31.99000000000001,51,40,2.57,BR,2023-06-28
348,afaahiti,-17.75,-149.2833,27.930000000000007,81,41,8.91,PF,2023-06-28
349,aflou,34.1128,2.1023,26.140000000000043,19,47,2.57,DZ,2023-06-28
350,minas de marcona,-15.2119,-75.1103,18.510000000000048,55,0,5.36,PE,2023-06-28
351,catio,11.2833,-15.25,25.620000000000005,86,100,3.45,GW,2023-06-28
352,mlyniv,50.509,25.6168,14.400000000000034,95,100,5.74,UA,2023-06-28
353,lompoc,34.6391,-120.4579,22.140000000000043,76,2,2.68,US,2023-06-28
354,khrystynivka,48.8249,29.9681,13.060000000000002,75,41,3.74,UA,2023-06-28
355,kirakira,-10.4544,161.9205,25.74000000000001,87,92,4.07,SB,2023-06-28
356,st. paul,44.9444,-93.0933,29.29000000000002,58,75,8.23,US,2023-06-28
357,lisala,2.15,21.5167,22.480000000000018,96,56,1.02,CD,2023-06-28
358,mineros,-17.1167,-63.2333,20.710000000000036,93,100,1.69,BO,2023-06-28
359,kulhudhuffushi,6.6221,73.07,27.650000000000034,77,27,5.88,MV,2023-06-28
360,yangzhou,32.3972,119.4358,29.920000000000016,74,90,4.27,CN,2023-06-28
361,somerset east,-32.7217,25.588,12.57000000000005,48,100,2.18,ZA,2023-06-28
362,narvik,68.4384,17.4272,17.430000000000007,81,50,1.25,NO,2023-06-28
363,hamilton,39.1834,-84.5333,29.930000000000007,52,0,1.54,US,2023-06-28
364,hinton,53.4001,-117.5857,26.560000000000002,34,51,1.01,CA,2023-06-28
365,baharly,38.4362,57.4316,33.97000000000003,20,97,2.97,TM,2023-06-28
366,tutoia,-2.7619,-42.2744,27.350000000000023,75,11,3.57,BR,2023-06-28
367,puerto deseado,-47.7503,-65.8938,6.560000000000002,70,40,3.33,AR,2023-06-28
368,kruisfontein,-34.0033,24.7314,11.600000000000023,58,100,3.45,ZA,2023-06-28
369,road town,18.4167,-64.6167,29.05000000000001,78,20,3.09,VG,2023-06-28
370,kapoeta,4.7717,33.5903,26.939999999999998,51,100,0.8,SS,2023-06-28
371,inari,68.906,27.0288,18.110000000000014,69,88,3.71,FI,2023-06-28
372,tual,-5.6667,132.75,26.900000000000034,83,80,7.62,ID,2023-06-28
373,kapuskasing,49.4169,-82.4331,23.0,17,20,1.03,CA,2023-06-28
374,kangding,30.0513,101.9603,15.770000000000039,98,100,1.05,CN,2023-06-28
375,lubango,-14.9172,13.4925,10.370000000000005,42,54,0.46,AO,2023-06-28
376,cockburn town,21.4612,-71.1419,28.420000000000016,73,13,4.38,TC,2023-06-28
377,juneau,58.3019,-134.4197,16.0,91,100,4.63,US,2023-06-28
378,recreo,-29.2818,-65.061,20.720000000000027,21,10,6.89,AR,2023-06-28
379,pobugskoye,48.1658,30.5927,16.08000000000004,71,100,6.78,UA,2023-06-28
380,salinopolis,-0.6136,-47.3561,27.379999999999995,83,78,3.26,BR,2023-06-28
381,mokhsogollokh,61.4681,128.9203,18.99000000000001,89,1,1.36,RU,2023-06-28
382,kemijarvi,66.7131,27.4306,18.670000000000016,63,73,0.29,FI,2023-06-28
383,marsabit,2.3284,37.9899,20.890000000000043,51,6,7.61,KE,2023-06-28
384,gulf shores,30.246,-87.7008,36.43000000000001,63,40,5.14,US,2023-06-28
385,saint croix,17.7397,-64.7388,31.25,70,20,4.63,VI,2023-06-28
386,usinsk,65.9939,57.5281,10.080000000000041,65,100,4.05,RU,2023-06-28
387,akureyri,65.6835,-18.0878,9.960000000000036,87,100,2.57,IS,2023-06-28
388,bad kreuznach,49.8333,7.8667,23.03000000000003,68,53,1.4,DE,2023-06-28
389,saint-jean-de-monts,46.7833,-2.0667,18.54000000000002,83,100,5.22,FR,2023-06-28
390,victoria falls,-17.9235,25.843,15.640000000000043,56,5,1.79,ZW,2023-06-28
391,kaya,13.0917,-1.0844,31.660000000000025,49,100,2.61,BF,2023-06-28
392,hilo,19.7297,-155.09,27.189999999999998,68,20,2.24,US,2023-06-28
393,cabo san lucas,22.8909,-109.9124,35.900000000000034,43,0,3.6,MX,2023-06-28
394,torbat-e jam,35.244,60.6225,28.420000000000016,18,0,5.5,IR,2023-06-28
395,island harbour,50.724,-1.2758,20.640000000000043,89,56,2.24,GB,2023-06-28
396,igrim,63.1906,64.4162,8.260000000000048,94,100,2.52,RU,2023-06-28
397,imeko,7.45,2.85,22.390000000000043,98,100,2.4,NG,2023-06-28
398,vadstena,58.4486,14.8897,22.939999999999998,71,16,3.39,SE,2023-06-28
399,kalabo,-14.97,22.6814,18.930000000000007,32,9,1.55,ZM,2023-06-28
400,rabaul,-4.1967,152.1721,26.03000000000003,81,100,2.65,PG,2023-06-28
401,holualoa,19.6228,-155.9522,24.910000000000025,75,40,3.09,US,2023-06-28
402,kerikeri,-35.2268,173.9474,11.060000000000002,90,44,3.72,NZ,2023-06-28
403,san pedro pochutla,15.7333,-96.4667,33.170000000000016,60,100,3.71,MX,2023-06-28
404,wellington,-41.2866,174.7756,7.150000000000034,95,45,1.03,NZ,2023-06-28
405,sisimiut,66.9395,-53.6735,5.670000000000016,81,100,6.63,GL,2023-06-28
406,dongsheng,39.8161,109.9776,18.710000000000036,31,0,1.58,CN,2023-06-28
407,bangassou,4.7413,22.8184,21.390000000000043,96,46,1.02,CF,2023-06-28
408,ayaviri,-14.8864,-70.5889,15.160000000000025,9,0,1.19,PE,2023-06-28
409,belmonte,-15.8631,-38.8828,23.5,84,20,2.85,BR,2023-06-28
410,hirara,24.8,125.2833,28.150000000000034,83,20,7.2,JP,2023-06-28
411,rio grande,-32.035,-52.0986,16.060000000000002,74,8,5.42,BR,2023-06-28
412,dryden,49.7833,-92.7503,18.160000000000025,94,100,2.57,CA,2023-06-28
413,monster,52.0258,4.175,21.100000000000023,74,100,2.57,NL,2023-06-28
414,saldanha,-33.0117,17.9442,12.03000000000003,80,85,3.57,ZA,2023-06-28
415,togur,58.3631,82.8265,11.770000000000039,98,100,1.17,RU,2023-06-28
416,manokwari,-0.8667,134.0833,25.57000000000005,77,76,1.36,ID,2023-06-28
417,hovd,48.0056,91.6419,19.920000000000016,30,98,3.58,MN,2023-06-28
418,kuta,-8.7233,115.1723,25.970000000000027,88,75,2.68,ID,2023-06-28
419,bucerias,20.75,-105.3333,33.879999999999995,62,75,4.63,MX,2023-06-28
420,fort st. john,56.2499,-120.8529,22.939999999999998,56,75,1.54,CA,2023-06-28
421,muang xay,20.7,101.9833,21.220000000000027,99,38,0.69,LA,2023-06-28
422,karanja,20.4833,77.4833,26.04000000000002,78,100,6.01,IN,2023-06-28
423,buala,-8.145,159.5921,26.600000000000023,86,100,3.24,SB,2023-06-28
424,schuyler,42.4167,-76.883,20.980000000000018,87,100,3.58,US,2023-06-28
425,as sulayyil,20.4607,45.5779,35.14000000000004,9,20,4.09,SA,2023-06-28
426,nogliki,51.8333,143.1667,8.240000000000009,96,100,4.27,RU,2023-06-28
427,don sak,9.3168,99.6918,26.720000000000027,83,90,3.01,TH,2023-06-28
428,uirauna,-6.5183,-38.4122,28.900000000000034,46,100,4.41,BR,2023-06-28
429,nako,31.8814,78.627,12.370000000000005,80,75,2.61,IN,2023-06-28
430,owensboro,37.7742,-87.1133,30.99000000000001,51,0,2.57,US,2023-06-28
431,santana,-0.0583,-51.1817,29.100000000000023,84,75,3.09,BR,2023-06-28
432,santa ana,33.7456,-117.8678,28.560000000000002,66,40,4.12,US,2023-06-28
433,leeton,-34.5667,146.4,6.610000000000014,95,3,3.03,AU,2023-06-28
434,parang,7.3704,124.2697,23.860000000000014,94,100,1.09,PH,2023-06-28
435,olinda,-8.0089,-34.8553,27.850000000000023,74,75,5.14,BR,2023-06-28
436,yaya,56.206,86.44,12.82000000000005,91,10,5.93,RU,2023-06-28
437,tagiura,32.8817,13.3506,25.010000000000048,72,0,3.57,LY,2023-06-28
438,yeppoon,-23.1333,150.7333,14.879999999999995,73,26,2.65,AU,2023-06-28
439,villa gesell,-37.2639,-56.973,11.700000000000045,70,10,6.85,AR,2023-06-28
440,moree,-29.4667,149.85,10.53000000000003,88,100,5.08,AU,2023-06-28
441,harper,4.375,-7.7169,24.410000000000025,82,86,4.33,LR,2023-06-28
442,manzanillo,20.3433,-77.1167,31.49000000000001,60,12,1.04,CU,2023-06-28
443,brandfort,-28.7001,26.4597,9.670000000000016,32,92,3.58,ZA,2023-06-28
444,bridgewater,44.3835,-64.5155,20.620000000000005,98,100,5.66,CA,2023-06-28
445,shigony,53.3875,48.6777,15.800000000000011,69,100,0.45,RU,2023-06-28
446,libreville,0.3925,9.4537,25.010000000000048,78,40,4.12,GA,2023-06-28
447,jinchang,38.4953,102.1739,21.03000000000003,35,93,1.57,CN,2023-06-28
448,wynyard,-41.0,145.7167,6.660000000000025,80,25,4.38,AU,2023-06-28
449,asha,54.9973,57.2722,13.990000000000009,89,80,1.79,RU,2023-06-28
450,salacgriva,57.7536,24.3581,17.470000000000027,65,98,3.69,LV,2023-06-28
451,verkhniye kigi,55.4083,58.6044,14.79000000000002,79,98,2.78,RU,2023-06-28
452,codrington,-38.2667,141.9667,8.900000000000034,78,100,4.54,AU,2023-06-28
453,patterson,37.4716,-121.1297,34.43000000000001,23,0,3.18,US,2023-06-28
454,gubkinskiy,64.434,76.5026,13.5,72,100,3.39,RU,2023-06-28
455,timmins,48.4669,-81.3331,21.900000000000034,28,20,0.0,CA,2023-06-28
456,riverhead,40.917,-72.662,26.910000000000025,86,40,5.14,US,2023-06-28
457,myitkyina,25.3833,97.4,24.05000000000001,99,89,0.55,MM,2023-06-28
458,cannonvale,-20.2833,148.7,20.660000000000025,84,14,2.57,AU,2023-06-28
459,tangalle,6.024,80.7911,25.78000000000003,87,17,4.84,LK,2023-06-28
460,castillos,-34.1667,-53.8333,12.350000000000023,53,0,4.35,UY,2023-06-28
461,fumel,44.4986,0.9651,24.55000000000001,69,0,2.61,FR,2023-06-28
462,rumonge,-3.9736,29.4386,24.510000000000048,69,92,0.88,BI,2023-06-28
463,ulundi,-28.3352,31.4162,14.210000000000036,67,63,2.14,ZA,2023-06-28
464,catalhoyuk,37.6685,32.8269,21.120000000000005,42,80,4.79,TR,2023-06-28
465,la'ie,21.6477,-157.9253,28.03000000000003,71,5,4.92,US,2023-06-28
466,chernyshevskiy,63.0128,112.4714,17.52000000000004,47,80,5.31,RU,2023-06-28
467,mili,6.0815,171.735,26.010000000000048,89,100,7.58,MH,2023-06-28
468,umba,66.6871,34.3429,8.970000000000027,83,89,3.91,RU,2023-06-28
469,socorro,31.6546,-106.3033,39.06,12,20,3.6,US,2023-06-28
470,borogontsy,62.6683,131.1683,19.060000000000002,93,86,2.09,RU,2023-06-28
471,vallenar,-28.5708,-70.7581,26.99000000000001,20,1,2.46,CL,2023-06-28
472,balaipungut,1.05,101.2833,23.58000000000004,98,97,0.49,ID,2023-06-28
473,aparecida,-22.8469,-45.2297,28.83000000000004,34,0,1.54,BR,2023-06-28
474,alaghsas,17.0187,8.0168,32.94,28,96,2.07,NE,2023-06-28
475,erdenet,49.0333,104.0833,9.450000000000045,65,51,1.27,MN,2023-06-28
476,hotan,37.0997,79.9269,28.200000000000045,24,99,9.11,CN,2023-06-28
477,kavaratti,10.5669,72.642,27.850000000000023,78,100,7.18,IN,2023-06-28
478,n'zeto,-7.2312,12.8666,20.52000000000004,92,2,4.03,AO,2023-06-28
479,tamanrasset,22.785,5.5228,33.950000000000045,10,75,3.6,DZ,2023-06-28
480,odienne,9.51,-7.5692,23.950000000000045,85,99,1.2,CI,2023-06-28
481,nizao,18.25,-70.2,35.04000000000002,61,72,5.38,DO,2023-06-28
482,rongelap,11.1635,166.8941,27.680000000000007,81,94,8.47,MH,2023-06-28
483,lugovoye,42.9094,72.7178,16.980000000000018,44,8,1.21,KZ,2023-06-28
484,hereford,52.0568,-2.7148,20.03000000000003,88,100,1.5,GB,2023-06-28
485,san andres,12.5847,-81.7006,32.01000000000005,70,20,5.66,CO,2023-06-28
486,puerto el triunfo,13.2833,-88.55,34.51000000000005,68,96,3.75,SV,2023-06-28
487,miri,4.4148,114.0089,26.08000000000004,89,20,1.54,MY,2023-06-28
488,dvurechensk,56.5982,61.0953,16.210000000000036,71,70,3.55,RU,2023-06-28
489,siuna,13.7332,-84.7773,24.720000000000027,90,100,0.94,NI,2023-06-28
490,newport,51.5877,-2.9984,19.82000000000005,91,100,2.89,GB,2023-06-28
491,najran,17.4924,44.1277,31.360000000000014,14,98,1.27,SA,2023-06-28
492,sydney mines,46.2367,-60.2177,26.0,84,75,8.23,CA,2023-06-28
493,salamanca,40.8333,-6.0,26.879999999999995,34,0,2.27,ES,2023-06-28
494,skeldon,5.8833,-57.1333,28.410000000000025,76,23,2.66,GY,2023-06-28
495,darovskoy,58.77,47.9564,14.980000000000018,87,86,2.27,RU,2023-06-28
496,pajan,-1.5667,-80.4167,29.140000000000043,73,87,1.24,EC,2023-06-28
497,niquero,20.0431,-77.5828,29.390000000000043,71,28,1.97,CU,2023-06-28
498,gisborne,-38.6533,178.0042,12.129999999999995,70,18,5.66,NZ,2023-06-28
499,novaya igirma,57.1334,103.9112,9.740000000000009,78,100,0.88,RU,2023-06-28
500,gaoual,11.75,-13.2,25.5,91,98,2.07,GN,2023-06-28
501,colachel,8.1667,77.25,26.150000000000034,82,37,4.68,IN,2023-06-28
502,katabu,-4.9333,122.5167,24.100000000000023,93,98,1.25,ID,2023-06-28
503,ca mau,9.1769,105.15,25.80000000000001,90,97,1.83,VN,2023-06-28
504,florestopolis,-22.8633,-51.3872,22.30000000000001,67,0,1.39,BR,2023-06-28
505,dudinka,69.4058,86.1778,10.900000000000034,71,10,3.33,RU,2023-06-28
506,palmer,42.1584,-72.3287,26.060000000000002,68,100,1.34,US,2023-06-28
507,san luis de la loma,17.2706,-100.8939,31.640000000000043,59,28,3.66,MX,2023-06-28
508,queenstown,-31.8976,26.8753,8.870000000000005,78,85,1.8,ZA,2023-06-28
509,mount pearl,47.5166,-52.7813,24.189999999999998,79,75,5.14,CA,2023-06-28
510,kourou,5.1552,-52.6478,26.03000000000003,76,39,2.89,GF,2023-06-28
511,florence,43.7667,11.25,26.010000000000048,62,0,3.13,IT,2023-06-28
512,monrovia,6.3005,-10.7969,24.870000000000005,77,100,4.68,LR,2023-06-28
513,malacca,2.196,102.2405,26.02000000000004,96,20,1.03,MY,2023-06-28
514,nouadhibou,20.931,-17.0347,23.99000000000001,78,1,8.23,MR,2023-06-28
515,saipan,15.1355,145.701,27.390000000000043,100,0,2.06,MP,2023-06-28
516,nagqu,31.5,92.0,6.420000000000016,84,100,0.8,CN,2023-06-28
517,ardestan,33.3761,52.3694,33.160000000000025,11,1,3.84,IR,2023-06-28
518,sidi bouzid,35.0382,9.4849,33.05000000000001,22,6,2.41,TN,2023-06-28
519,la baneza,42.3003,-5.8977,25.890000000000043,46,6,4.54,ES,2023-06-28
520,ridder,50.355,83.5133,10.740000000000009,94,96,2.09,KZ,2023-06-28
521,beckley,37.7782,-81.1882,26.710000000000036,62,40,4.12,US,2023-06-28
522,tabou,4.423,-7.3528,24.360000000000014,82,81,3.75,CI,2023-06-28
523,conduaga,8.862,117.4893,26.260000000000048,87,97,1.73,PH,2023-06-28
524,sur,22.5667,59.5289,29.55000000000001,74,100,7.38,OM,2023-06-28
525,gadzhiyevo,69.2551,33.3362,8.25,82,16,5.21,RU,2023-06-28
526,aleg,17.0481,-13.9209,36.910000000000025,25,74,3.74,MR,2023-06-28
527,paracuru,-3.41,-39.0306,27.840000000000032,69,8,5.75,BR,2023-06-28
528,jumla,29.2747,82.1838,16.950000000000045,96,100,1.09,NP,2023-06-28
529,dunay,42.8803,132.3375,15.189999999999998,99,95,5.45,RU,2023-06-28
530,alo,7.4178,6.7371,22.78000000000003,97,67,1.6,NG,2023-06-28
531,wajir,1.7471,40.0573,28.02000000000004,54,93,8.35,KE,2023-06-28
532,chibougamau,49.9168,-74.3659,19.79000000000002,68,75,5.66,CA,2023-06-28
533,deniliquin,-35.5333,144.9667,3.410000000000025,88,5,3.45,AU,2023-06-28
534,fale old settlement,-9.3852,-171.2468,28.890000000000043,73,100,6.34,TK,2023-06-28
535,nantucket,41.2835,-70.0995,26.03000000000003,91,40,6.69,US,2023-06-28
536,natchitoches,31.7668,-93.1335,36.47000000000003,46,40,0.0,US,2023-06-28
537,mpanda,-6.3655,31.0409,21.100000000000023,50,80,0.4,TZ,2023-06-28
538,manaure,11.7751,-72.4445,31.360000000000014,62,33,6.61,CO,2023-06-28
539,masterton,-40.9597,175.6575,5.75,96,34,1.11,NZ,2023-06-28
540,sandakan,5.8402,118.1179,25.82000000000005,94,20,2.06,MY,2023-06-28
541,miranda,3.2499,-76.2281,29.07000000000005,63,98,1.05,CO,2023-06-28
542,nabire,-3.3667,135.4833,24.170000000000016,95,100,1.67,ID,2023-06-28
543,ramos arizpe,25.55,-100.9667,33.79000000000002,26,0,5.14,MX,2023-06-28
544,sovetskaya gavan',48.9723,140.2878,12.240000000000009,96,70,2.68,RU,2023-06-28
545,tan-tan,28.438,-11.1032,25.689999999999998,60,5,5.08,MA,2023-06-28
546,saudarkrokur,65.7461,-19.6394,7.240000000000009,91,100,1.23,IS,2023-06-28
547,trzcianka,53.0406,16.4563,15.32000000000005,92,0,4.07,PL,2023-06-28
548,joshimath,30.5667,79.5667,21.710000000000036,89,100,0.41,IN,2023-06-28
549,kenai,60.5544,-151.2583,13.050000000000011,89,100,5.14,US,2023-06-28
550,tomatlan,19.9333,-105.25,32.54000000000002,54,79,5.03,MX,2023-06-28
551,margherita,27.2833,95.6833,24.410000000000025,97,100,0.93,IN,2023-06-28
552,port shepstone,-30.7414,30.455,20.55000000000001,77,100,11.08,ZA,2023-06-28
553,shakhtinsk,49.71,72.5872,11.260000000000048,65,13,2.58,KZ,2023-06-28
554,vrangel',42.7297,133.0839,15.100000000000023,99,83,5.01,RU,2023-06-28
555,kashgar,39.4547,75.9797,19.560000000000002,72,40,5.0,CN,2023-06-28
556,smila,49.2224,31.8871,17.360000000000014,54,100,3.52,UA,2023-06-28
557,langepas,61.2544,75.2124,14.660000000000025,59,93,2.9,RU,2023-06-28
558,oistins,13.0667,-59.5333,30.05000000000001,79,40,6.17,BB,2023-06-28
559,bel ombre,-4.6167,55.4167,26.910000000000025,78,40,6.69,SC,2023-06-28
560,acapulco de juarez,16.8634,-99.8901,31.900000000000034,66,75,4.63,MX,2023-06-28
561,linhares,-19.3911,-40.0722,23.27000000000004,68,0,2.94,BR,2023-06-28
562,salalah,17.0151,54.0924,28.05000000000001,89,100,3.09,OM,2023-06-28
563,kayyerkan,69.3786,87.7439,10.720000000000027,81,10,2.03,RU,2023-06-28
564,gillette,44.2911,-105.5022,27.28000000000003,46,20,2.68,US,2023-06-28
565,kralendijk,12.15,-68.2667,31.99000000000001,62,20,5.14,BQ,2023-06-28
566,achinsk,56.2694,90.4993,13.720000000000027,92,90,4.36,RU,2023-06-28
567,qingdao,36.0986,120.3719,23.78000000000003,100,40,7.0,CN,2023-06-28
568,cadale,2.7603,46.3222,25.29000000000002,82,62,7.61,SO,2023-06-28
569,yeniseysk,58.4497,92.1703,13.5,91,100,2.67,RU,2023-06-28
570,islamorada,24.9243,-80.6278,31.110000000000014,81,79,1.34,US,2023-06-28
571,calama,-22.4667,-68.9333,25.27000000000004,8,0,8.23,CL,2023-06-28
572,el calafate,-50.3408,-72.2768,0.160000000000025,86,99,0.89,AR,2023-06-28
573,likiep,9.8251,169.3107,27.939999999999998,72,100,9.71,MH,2023-06-28
574,penzance,50.1186,-5.5371,17.379999999999995,80,55,6.31,GB,2023-06-28
575,pangoa,-12.1167,-73.0,28.410000000000025,55,70,1.58,PE,2023-06-28
576,muli,2.9167,73.5667,27.82000000000005,73,85,4.04,MV,2023-06-28
577,saint-pierre,-21.3393,55.4781,19.82000000000005,60,20,3.6,RE,2023-06-28
578,nosy varika,-20.5833,48.5333,19.04000000000002,87,67,2.04,MG,2023-06-28
579,zavallya,48.2135,30.0156,16.890000000000043,59,88,4.95,UA,2023-06-28
580,magadan,59.5667,150.8,12.79000000000002,86,55,0.19,RU,2023-06-28
581,chilecito,-29.1619,-67.4974,15.650000000000034,35,0,0.93,AR,2023-06-28
582,yorkton,51.2167,-102.4677,23.910000000000025,53,40,5.66,CA,2023-06-28
583,moa,20.6569,-74.9403,29.220000000000027,75,23,4.32,CU,2023-06-28
584,ploneour-lanvern,47.9,-4.2833,19.180000000000007,82,100,3.6,FR,2023-06-28
585,ewo,-0.8725,14.8206,27.930000000000007,58,100,1.61,CG,2023-06-28
586,ciudad constitucion,25.0369,-111.6644,35.18000000000001,24,0,5.47,MX,2023-06-28
587,vadso,70.0744,29.7487,9.490000000000009,87,75,4.12,NO,2023-06-28
588,maragogi,-9.0122,-35.2225,24.610000000000014,86,18,4.08,BR,2023-06-28
589,brisas de zicatela,15.8369,-97.0419,31.29000000000002,62,75,2.06,MX,2023-06-28
590,vila velha,-20.3297,-40.2925,24.970000000000027,76,0,5.14,BR,2023-06-28
591,keila,59.3036,24.4131,21.879999999999995,66,0,1.54,EE,2023-06-28
592,machilipatnam,16.1667,81.1333,30.0,68,100,6.97,IN,2023-06-28
593,guardamar del segura,38.0903,-0.6556,27.57000000000005,83,63,1.34,ES,2023-06-28
594,ostrov,57.3439,28.3537,17.850000000000023,87,100,2.72,RU,2023-06-28
595,archidona,37.0965,-4.3887,22.689999999999998,35,0,2.33,ES,2023-06-28
596,carutapera,-1.195,-46.02,26.52000000000004,91,71,1.53,BR,2023-06-28
597,pak chong,14.708,101.4161,24.430000000000007,87,50,1.61,TH,2023-06-28
